,text,sentiment,word_count,char_count,avg_word,stopwords,hastags,numerics,upper,sentiment_encoded,sentiment_textblob
27191,news,neutral,3,12,3.3333333333333335,1,0,0,0,1,neutral
27192,happy star wars // week,positive,7,32,3.7142857142857144,0,0,0,0,2,positive
27193,thx! #webdu conf thurs,neutral,12,48,3.3636363636363638,6,1,0,1,1,neutral
27194,miss too!,negative,9,31,3.2857142857142856,4,0,0,1,0,neutral
27195,wish could would cost much call way uk,negative,20,78,3.1052631578947367,11,0,0,1,0,positive
27196,happy mother`s nfty!!!!!!!!!!!!!!!!!!!!!!,positive,4,45,10.5,0,0,0,0,2,positive
27197,cloud croatian apartments,neutral,5,27,7.666666666666667,0,0,0,0,1,neutral
27198,screen green started yesterday!!!ahhh! missed it!,negative,9,58,5.555555555555555,1,0,0,0,0,negative
27199,clubbing weekend due busted knee <emo>life`s unfair</emo>,negative,14,78,5.0,5,0,0,0,0,negative
27200,gaining weight. rather,neutral,5,26,5.5,1,0,0,0,1,neutral
27201,believe super geek,neutral,8,34,3.375,4,0,0,0,1,positive
27202,vacuumed entire house three times. screw vacuums!!,negative,11,64,4.909090909090909,3,0,0,1,0,neutral
27203,much work drink now. love afternoons pub.,neutral,19,74,3.5,7,0,0,2,1,positive
27204,left cali morning...in dallas now..missing car much!!!,negative,10,65,5.6,2,0,0,2,0,positive
27205,"finished.... not. color drawing, come.",negative,13,66,4.5,6,0,0,0,0,neutral
27206,yucky burn,negative,5,19,3.0,3,0,0,0,0,neutral
27207,"unfortunately, miss girl bros. radio tonight. midst night writing session",negative,20,106,4.578947368421052,7,0,0,1,0,negative
27208,guys ( ) know! ability read time telling devices failed!,negative,16,67,4.0,1,0,0,1,0,negative
27209,chillen gmas! soooo humid outside!,negative,6,37,5.333333333333333,1,0,0,0,0,neutral
27210,ooooh! thought eggos kind synthetic egg egg sustitute something. crazy americans,positive,19,106,4.888888888888889,5,0,0,1,2,neutral
27211,_com breaking news tweeted hope welcome twitter!,positive,14,71,4.461538461538462,4,0,0,1,2,positive
27212,aww chamber callbacks... soo emotional,positive,5,38,6.8,0,0,0,0,2,positive
27213,''have e-mail miley ???? want write cant,negative,16,73,3.625,7,0,0,2,0,neutral
27214,lol! let`s find something quickly.,neutral,6,35,6.0,0,0,0,1,1,positive
27215,"decide sprain? mine bothering again, never checked",negative,20,94,3.9473684210526314,12,0,0,0,0,neutral
27216,"don`t feel comfortable using it. awful, pretty icky. scurrying find deal...",negative,21,103,4.611111111111111,5,0,0,0,0,negative
27217,voting over. since four days ago think told friends 2 vote million times. win! love,positive,29,127,3.6666666666666665,11,0,1,0,2,positive
27218,trying find something tonight,neutral,8,41,4.25,4,0,0,0,1,neutral
27219,can`t believe tweeted that. special moment,negative,12,60,4.454545454545454,3,0,0,1,0,positive
27220,nice action shot:  miss working pole. __ dont see clients everyday? lol,positive,21,103,5.1875,2,0,0,1,2,positive
27221,haha...it booomb,neutral,4,21,6.0,1,0,0,0,1,neutral
27222,woke feels **** lazy time work damnit!,negative,14,61,3.6923076923076925,5,0,0,0,0,negative
27223,mothers gift,neutral,4,17,4.666666666666667,0,0,0,0,1,neutral
27224,"loves jeff lynne, enjoy sitar work, kinda weird. own, s`pose!",positive,24,108,3.6956521739130435,9,0,0,3,2,positive
27225,gonna run gym workout really f`kin big pile mulch arrives around 8 9am! excited mulch,positive,29,137,3.7586206896551726,12,0,1,0,2,positive
27226,idkk il see,neutral,9,31,2.875,4,0,0,0,1,neutral
27227,_ohh think one give ride! please?,neutral,13,55,3.5833333333333335,6,0,0,0,1,neutral
27228,made card 4 mom!! can`t wait see smile face see`s it!!,positive,25,96,3.272727272727273,11,0,1,0,2,positive
27229,"gonna bed soon friday`s soon, would plug in!!",neutral,16,69,3.857142857142857,5,0,0,0,1,neutral
27230,finished watching copy twilight dvd. ganda ng mga deleted extended scenes. ,neutral,18,119,6.0,5,0,0,1,1,neutral
27231,tell where...,neutral,4,18,5.0,1,0,0,0,1,neutral
27232,ohhh remember gave dad shoutout mcr msg show last year. sweet,positive,23,102,3.6363636363636362,10,0,0,2,2,positive
27233,oh suuuuuuuure...rub don`t ya!!!!!!!!! lol enjoy!,positive,10,60,5.666666666666667,3,0,0,1,2,positive
27234,picat 21,neutral,2,8,3.5,0,0,1,0,1,neutral
27235,doctors appt,neutral,2,12,5.5,0,0,0,0,1,neutral
27236,"oh no! poor thing must booked tickets realised pat kenny`s last night, gutted you....",negative,25,126,4.434782608695652,9,0,0,0,0,positive
27237,apparently looong time seeing seem everywhere except la,neutral,14,72,4.538461538461538,5,0,0,1,1,positive
27238,priests really good. guess wouldn`t welcome late late moment,positive,17,88,4.5,6,0,0,0,2,positive
27239,knows makes sad lol,negative,10,32,3.2857142857142856,2,0,0,0,0,positive
27240,work half hour. getting mri that. yay,positive,13,59,3.6153846153846154,5,0,0,1,2,negative
27241,happy mother`s !,positive,4,20,4.25,0,0,0,0,2,positive
27242,stomach hurts bad,negative,5,23,3.8,1,0,0,0,0,negative
27243,"gonna try catch z`s, high school tomorrow! really sucks wish didn`t grow up!",negative,27,129,3.9615384615384617,12,0,0,0,0,negative
27244,"tita gi, sister beloved lola! treat dinner! wohoo... excited hungry...",positive,23,124,4.434782608695652,9,0,0,0,2,positive
27245,soaked rain 30 seconds wasn`t even hiking 8.4 miles 2.5 miles rain last weekend.,neutral,23,113,3.9565217391304346,7,0,1,1,1,neutral
27246,certainly know feeling. wesley sleeping want something eat $4.38 account,negative,26,123,3.92,10,0,0,3,0,positive
27247,don`t watch wish tv`s months- love guess won`t win though lol,positive,23,94,3.4285714285714284,5,0,0,4,2,positive
27248,hes back!!!!! oh noes!!!! missed me? work insane band really taken haven`t moment,negative,28,137,4.074074074074074,14,0,0,4,0,negative
27249,aw okay tht happened wid too..am glad thts now!am helpin i?!?lol thnx postin wmiad loved,positive,26,124,4.125,8,0,0,2,2,positive
27250,come back another year pllleeeaaasse,neutral,8,42,5.833333333333333,1,0,0,0,1,neutral
27251,year,neutral,3,10,4.0,0,0,0,0,1,neutral
27252,spent 45 minutes looking aud,neutral,10,50,4.1,4,0,1,0,1,negative
27253,what`s dinner?,neutral,4,19,5.333333333333333,1,0,0,0,1,neutral
27254,feel better soon! immune system must away holiday somewhere... probably mine,neutral,16,93,5.2,3,0,0,0,1,positive
27255,aww feel bad holly,negative,7,27,3.0,3,0,0,0,0,negative
27256,"darn you! wish could watch bgt now, wouldn`t able fast forward ads + dinners soon..",neutral,30,133,3.586206896551724,13,0,0,1,1,positive
27257,don`t know! never answered,neutral,8,36,4.142857142857143,1,0,0,1,1,neutral
27258, bwahahahahahahaha nice! want doggy,positive,10,67,7.25,1,0,0,1,2,positive
27259,bed. hung w. aaron robin took aaron sunnys.,neutral,14,68,3.9285714285714284,5,0,0,0,1,neutral
27260,: i`ve been!,neutral,4,13,3.3333333333333335,0,0,0,0,1,neutral
27261,"well, third virgin 1`s captain`s log star trek weekend",neutral,15,77,4.2,5,0,0,0,1,neutral
27262,38 followers now!,neutral,4,21,4.5,0,0,1,0,1,neutral
27263,problem. sharing whole list you.,neutral,11,52,4.2,3,0,0,0,1,positive
27264,nice ahd work today,positive,9,32,3.0,3,0,0,0,2,positive
27265,listening brandy...never say never cd,neutral,7,45,5.571428571428571,2,0,0,0,1,neutral
27266,1. dont 2. lmfao wonder.,neutral,9,30,3.142857142857143,1,0,0,3,1,neutral
27267,gprof problem mac ??,neutral,7,28,3.6666666666666665,2,0,0,0,1,neutral
27268,yeah although probably bgt bugger,neutral,9,42,4.857142857142857,2,0,0,1,1,neutral
27269,"reinstalled ubuntu laptop, time using ext4; new filesystem. system boot time, grub full operability: 30 seconds",neutral,22,134,5.136363636363637,6,0,1,1,1,positive
27270,"granted, won`t that, either",neutral,7,34,4.666666666666667,2,0,0,0,1,neutral
27271,love too! kinds reading. call you`d,positive,16,67,3.7142857142857144,4,0,0,1,2,positive
27272,"@ ryanseacrest : hi might problem says stream online, wat`s right?",negative,18,90,4.055555555555555,7,0,0,0,0,positive
27273,idiotat)milanq heyy. th*nks follow. night. (frank_whyte) #idiot,neutral,13,84,6.0,0,1,0,2,1,negative
27274,ouch headache. ridiculously mood,neutral,13,60,3.6923076923076925,8,0,0,0,1,negative
27275,way school. back later...,neutral,8,38,3.875,4,0,0,0,1,neutral
27276,need freaking adventure.,neutral,5,28,4.8,1,0,0,1,1,neutral
27277,samee well aint man girl obv nd 14 lol aint no1 special famous rich wish tho ****,neutral,34,119,2.8666666666666667,13,0,1,0,1,positive
27278,"watching harpers island, lol... vodka involved",neutral,12,66,5.0,5,0,0,0,1,positive
27279,happened? suffering neck/shoulder/back pain me? can`t move either,negative,17,93,5.5,5,0,0,0,0,neutral
27280,stop itt!,neutral,4,11,4.0,0,0,0,0,1,neutral
27281,last montday`s award ceremony ,neutral,7,60,9.0,1,0,0,0,1,neutral
27282,love stuff sell... help guy logo shop kinda wordart,positive,20,94,4.166666666666667,8,0,0,0,2,positive
27283,well hot heck right,neutral,7,30,3.4285714285714284,3,0,0,0,1,positive
27284,long stressful coming tomorrow. write responses eoi; colleagues job,negative,18,99,4.555555555555555,6,0,0,2,0,negative
27285,"yaay! supposed go, missed",negative,11,44,3.4,4,0,0,2,0,neutral
27286,sometimes wish twitter facebook`s 'like' could give thumbs up. great job either way suck btw,positive,27,124,3.92,6,0,0,3,2,positive
27287,cant find it!!!,negative,5,21,3.4,0,0,0,5,0,neutral
27288,yay .. sherbert chocolate ... nutritious,positive,8,49,5.25,2,0,0,0,2,neutral
27289,sorry didn`t make luck next time though!,positive,12,54,4.3,2,0,0,0,2,negative
27290,excited saw bag place cookies usually live (when them). unfortunately new prescription,neutral,25,129,4.2,8,0,0,3,1,positive
27291,_milano morning alyssa!! hope u great wonderful today im happy cuz today last classes!! yay!!,positive,25,124,4.3478260869565215,5,0,0,0,2,positive
27292,choice,positive,3,12,5.0,0,0,0,0,2,neutral
27293,beautiful day. wish energy enjoy it.,positive,14,63,3.5714285714285716,5,0,0,2,2,positive
27294,"here, fun this: ",positive,7,46,6.666666666666667,2,0,0,0,2,positive
27295,ohhh wo,neutral,5,20,4.0,1,0,0,0,1,neutral
27296,don`t even remember what`s there!!!,neutral,8,41,4.857142857142857,1,0,0,1,1,neutral
27297,making banana bread,neutral,3,19,5.666666666666667,0,0,0,0,1,neutral
27298,"today , little girl hollie bgt , complete sympahty vote ! cute aidan davis :l? tweet x",positive,30,127,3.6296296296296298,9,0,0,2,2,positive
27299,"later went monroe worked friends trx, ropes kbs!! 30sec on/30 off..rope swings & c&ps, windmills, wve aquats",neutral,27,137,4.44,6,0,0,2,1,neutral
27300,upset you.. haha.. never told 411..,neutral,14,64,3.923076923076923,5,0,0,0,1,positive
27301,"ever told absolutly hate writing emails, status pdates fine emails much...finality...to",negative,20,121,5.1,6,0,0,2,0,negative
27302,"yes, yes .... nap read gossipy mag one handy",neutral,14,60,3.6153846153846154,4,0,0,0,1,positive
27303,_kay2 welcome twitter babes! know mean...still trying figure,positive,15,86,4.8,6,0,0,1,2,positive
27304,"two months ago, became worthless.",negative,6,35,5.0,0,0,0,1,0,negative
27305,twitter`s lame won`t post twitpic gucci,negative,12,61,4.166666666666667,5,0,0,1,0,negative
27306,wish still loved,positive,7,26,3.3333333333333335,3,0,0,0,2,positive
27307,least made,positive,6,21,3.2,2,0,0,0,2,negative
27308,thing chocolate fan thought yhere,neutral,16,69,3.857142857142857,8,0,0,0,1,neutral
27309,power went well.. except cal,neutral,12,50,3.5454545454545454,5,0,0,0,1,neutral
27310,watching movies,neutral,3,18,5.333333333333333,1,0,0,0,1,neutral
27311,back danas. watching roseanne start ready work,neutral,15,80,4.4,5,0,0,1,1,positive
27312,"young lady local chinese taking orders is, said, cute indeed. pity probably twice age",positive,24,122,4.125,8,0,0,0,2,positive
27313,"youth group there! would liked 2 go, couldn`t afford it, & drama performance/party... luv ya tho!",positive,27,127,4.04,5,0,1,3,2,positive
27314,poor right now; would probably give hug ;d,neutral,20,75,3.2941176470588234,6,0,0,3,1,negative
27315,haha! maybe try that. insomnia kickin` butt,negative,13,63,4.25,3,0,0,1,0,positive
27316,_aston still looking filled quite applications last week home i`ll continue.,neutral,20,104,4.473684210526316,5,0,0,2,1,positive
27317,saw advert attics eden tv today ã¯â¿â½9.99 hmv...so sure pay ã¯â¿â½13 hmv...never mind,neutral,30,147,4.068965517241379,13,0,0,6,1,positive
27318, please let freee... can`t watch **** much loongerrr!,neutral,15,93,5.642857142857143,3,0,0,1,1,positive
27319,shopping! migawd. don`t want surf net anymore.,neutral,10,55,4.6,3,0,0,0,1,neutral
27320,happy mothers mommys.,positive,7,36,4.285714285714286,3,0,0,0,2,positive
27321,`ss back gym project. finally finished ... **** filthy hobo`s always trying eat taco`s. !! </3,negative,23,110,4.4,4,0,0,0,0,negative
27322,u guys! said california angry tweet perez hilton! jonathan upset spelled california wrong,negative,21,112,4.6,6,0,0,0,0,negative
27323,liking feeling,positive,4,22,4.75,2,0,0,0,2,neutral
27324,painting hard work. tired. satisfying see god`s house getting prettier. yellow tim`s room.,neutral,23,124,4.636363636363637,4,0,0,1,1,negative
27325,cinema see ghost girlfriends past!,neutral,10,53,4.4,4,0,0,0,1,negative
27326,"_donut ah deal, hope find new music",positive,10,49,4.0,2,0,0,0,2,positive
27327,bed!,positive,13,53,3.1538461538461537,8,0,0,0,2,neutral
27328,think 2 start house fit 4 may whole hog 4.... sure yet,neutral,29,110,3.037037037037037,12,0,2,0,1,positive
27329,"unfortunetly wish, mean sometimes twice yr they`ll party, always",negative,20,95,4.222222222222222,6,0,0,2,0,negative
27330,home ill work. man flu hell,negative,10,44,3.5,2,0,0,0,0,negative
27331,haha see im bored rite now.. seems everyone headin vegas weekend,neutral,19,89,3.9444444444444446,6,0,0,0,1,negative
27332,_blehh see steff time ?.,neutral,16,63,3.2,10,0,0,0,1,neutral
27333,_3girls louise !! r adopted ballet is. you`ll love cocktails even more!,positive,21,106,4.095238095238095,7,0,0,1,2,positive
27334,"kayyy xd yeah, everyone always talks part dog dies need find movie haven`t seen xd",neutral,27,124,3.92,9,0,0,3,1,neutral
27335,calling room-mate!!!,neutral,4,29,6.5,1,0,0,0,1,neutral
27336,"looking desktop twitter app actually let access urls, suggestions? liked twittle linking",neutral,20,119,5.0,7,0,0,1,1,positive
27337,kinda meant mother. im giving props taking us,neutral,11,53,4.3,2,0,0,0,1,neutral
27338,pool!! fun..now gonna watch tv stuff computer. (:,positive,20,88,3.8333333333333335,9,0,0,0,2,neutral
27339,"eventful weekend nice week off, looking forward final chill",positive,16,83,4.25,6,0,0,0,2,positive
27340,"wooow, haven`t charged ipod touch today, still alive! that`s coolio",positive,17,92,4.470588235294118,4,0,0,2,2,positive
27341,"oh top gear (uk), love thee",positive,8,33,3.25,1,0,0,2,2,positive
27342,think gonna try vegetarian again....and soda majorly cutback beer...too many carbs....but yummyyy,neutral,21,126,5.0476190476190474,6,0,0,1,1,positive
27343,japanese exchange student cutest thing i`ve ever seen. seriously haha want put pocket&keep d:,positive,23,123,4.391304347826087,9,0,0,2,2,positive
27344,glad hear weather`s nice. rained every last five days. fun exploring,neutral,24,114,4.333333333333333,7,0,0,0,1,positive
27345,thanx bday wishes ray,positive,7,30,4.0,2,0,0,0,2,neutral
27346,soo wanna eat mcdonalds fries,neutral,6,31,4.333333333333333,0,0,0,1,1,neutral
27347,"killed pigeon today thought move way car.. next thing know, bang feathers rear view mirror rip",negative,29,137,3.892857142857143,10,0,0,3,0,negative
27348,"yea that`s old pic, looks lot different now...she turned beautiful women miss lot!",neutral,27,119,4.043478260869565,8,0,0,3,1,positive
27349,"haha! can`t vid tubey,you thugh",positive,12,50,3.5454545454545454,4,0,0,1,2,positive
27350,threw,negative,3,13,3.6666666666666665,2,0,0,0,0,neutral
27351,"ha.. look twitter games harmless fun. despite author twitter book, try talk stuff",positive,23,116,4.2727272727272725,7,0,0,3,2,positive
27352,mr amp heated,neutral,4,18,3.75,1,0,0,0,1,neutral
27353,someone`s horsing about. btw hubb feels twitter. he`s naming party,neutral,18,96,4.9375,6,0,0,0,1,neutral
27354,that`s cuz you`re cruising twitter #nightshift,neutral,9,55,5.875,2,1,0,0,1,neutral
27355,"aww, yeah, dear nicky .",neutral,8,27,3.3333333333333335,0,0,0,0,1,positive
27356,courtney seems cool chick & shes pretty,positive,10,47,4.222222222222222,1,0,0,0,2,positive
27357,wonderful evening love!,positive,8,42,4.375,4,0,0,1,2,positive
27358,"lmoa! quit one mine, much stress",negative,11,47,3.7,4,0,0,1,0,positive
27359,"so, point become apparent degree means jack ****.",negative,18,90,4.055555555555555,9,0,0,0,0,positive
27360,late! already finished chapter posted it!,neutral,11,55,5.0,3,0,0,0,1,negative
27361,"found won`t tweeting ,my phone scotland, different networks upload photos twitpic, sorry",negative,26,131,4.608695652173913,8,0,0,2,0,negative
27362,stu lantz awesome! miss chick hearn tho,neutral,10,45,4.0,1,0,0,1,1,positive
27363,sad emma u sad leaving show? ****,negative,13,48,3.272727272727273,4,0,0,0,0,negative
27364,"bet received lots hit tweet; work cannot, wish could",negative,18,79,3.6470588235294117,7,0,0,1,0,neutral
